"","subjectRef","activity","domain","system","device","jerk","magnitude","axis","stats","average"
"2749",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.138778108029412
"2750",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.363853236862745
"2751",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.00247161973
"2752",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.572996820784314
"2753",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.139217071509804
"2754",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.348980051411765
"2755",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.239099165627451
"2756",7,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.418144852156863
"2757",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0856640866647059
"2758",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.616812659215686
"2759",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0482219105196078
"2760",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.671243739607843
"2761",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.072451747827451
"2762",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.682184175686275
"2763",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.661969771960784
"2764",7,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.67642807254902
"2765",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.81874656
"2766",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.932823053333333
"2767",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.240950944117647
"2768",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.939774255490196
"2769",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.403599709607843
"2770",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.881675909607843
"2771",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.198074437978431
"2772",7,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.33474460745098
"2773",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.953538563888889
"2774",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.940125298333333
"2775",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.951816663703704
"2776",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.931236756962963
"2777",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.944269514074074
"2778",8,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.931146497518519
"2779",8,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.932279645518518
"2780",8,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.917257979425926
"2781",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.973110596111111
"2782",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.975959911481481
"2783",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.975877437407407
"2784",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.979170881666667
"2785",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.962111136666667
"2786",8,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.968699222962963
"2787",8,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.961792852407407
"2788",8,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.963791094259259
"2789",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.957903886111111
"2790",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.967846360740741
"2791",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.957411160185185
"2792",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.950316470925926
"2793",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.967461239074074
"2794",8,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.970671966481481
"2795",8,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.944528950555556
"2796",8,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.93678697
"2797",8,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.968403945925926
"2798",8,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.971793279814815
"2799",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.261254282907407
"2800",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.94304121537037
"2801",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0212281733881481
"2802",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.93489116
"2803",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.102245365611111
"2804",8,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.932491454407407
"2805",8,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.935308633888889
"2806",8,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.91325033
"2807",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0878326902592593
"2808",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.973253042222222
"2809",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.0233299159137037
"2810",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.976520952037037
"2811",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0169218791344444
"2812",8,"LAYING","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.96608757462963
"2813",8,"LAYING","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.97314748962963
"2814",8,"LAYING","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.962954517222222
"2815",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","X","mean",0.00535361206851852
"2816",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.965204017592593
"2817",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0891374138592593
"2818",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.952039385740741
"2819",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.13818830737037
"2820",8,"LAYING","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.96758975462963
"2821",8,"LAYING","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.924253348518518
"2822",8,"LAYING","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.932470764444444
"2823",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.106445008314815
"2824",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.969924077407407
"2825",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0389735198722222
"2826",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.974186451851852
"2827",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0694123150925926
"2828",8,"LAYING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.987601203703704
"2829",8,"LAYING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.978438191296296
"2830",8,"LAYING","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.969029111666667
"2831",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","X","mean",-0.405930036111111
"2832",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.918873192333333
"2833",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","Y","mean",0.589922434814815
"2834",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.957990036481482
"2835",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","Z","mean",0.719831539259259
"2836",8,"LAYING","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.94183626337037
"2837",8,"LAYING","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.935308633888889
"2838",8,"LAYING","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.91325033
"2839",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.981142909782609
"2840",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.978256730652174
"2841",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.94421971826087
"2842",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.923829969347826
"2843",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.959436275869565
"2844",8,"SITTING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.933889846521739
"2845",8,"SITTING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.947981783478261
"2846",8,"SITTING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.93172124
"2847",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.984977270652174
"2848",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.986913610652174
"2849",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.980221104565217
"2850",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.983038783478261
"2851",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.982995311086956
"2852",8,"SITTING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.986185349347826
"2853",8,"SITTING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.980932292391304
"2854",8,"SITTING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.97932021173913
"2855",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.982200309782609
"2856",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.985339301521739
"2857",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.97658989
"2858",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.96892443326087
"2859",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.961798676956522
"2860",8,"SITTING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.962632253913044
"2861",8,"SITTING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.965806789347826
"2862",8,"SITTING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.953251156521739
"2863",8,"SITTING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.987730604130435
"2864",8,"SITTING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.986147262608696
"2865",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.267491472934783
"2866",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.979026152391304
"2867",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.00672550621304348
"2868",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.927331997021739
"2869",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.104461049130435
"2870",8,"SITTING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.939553030217391
"2871",8,"SITTING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.952139704347826
"2872",8,"SITTING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.929943615630435
"2873",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0786713761086957
"2874",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.985188753695652
"2875",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","Y","mean",-0.00657516306713044
"2876",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.980784606086957
"2877",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0106808920069565
"2878",8,"SITTING","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.985285807173913
"2879",8,"SITTING","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.986061512173913
"2880",8,"SITTING","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.980667377391304
"2881",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.0547396987173913
"2882",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.984524052826087
"2883",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0955089236521739
"2884",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.97150069673913
"2885",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.0716048809782609
"2886",8,"SITTING","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.959623548478261
"2887",8,"SITTING","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.93268224326087
"2888",8,"SITTING","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.953001632173913
"2889",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0923150250434783
"2890",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.993264647391304
"2891",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0402673770652174
"2892",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.98887627673913
"2893",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0445732240217391
"2894",8,"SITTING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.985241405434783
"2895",8,"SITTING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.991807428043478
"2896",8,"SITTING","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.986756670869565
"2897",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.832453878043478
"2898",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.966757967173913
"2899",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","Y","mean",0.240095117065217
"2900",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.937462301369565
"2901",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","Z","mean",0.263895185521739
"2902",8,"SITTING","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.935475331521739
"2903",8,"SITTING","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.952139704347826
"2904",8,"SITTING","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.929943615630435
"2905",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.988219862222222
"2906",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.98918374962963
"2907",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.9500491
"2908",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.936231722777778
"2909",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.950362935555556
"2910",8,"STANDING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.919744963888889
"2911",8,"STANDING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.953746070740741
"2912",8,"STANDING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.938628186322222
"2913",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.989029238518519
"2914",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.990414086851852
"2915",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.976177675
"2916",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.97858173
"2917",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.979477193333333
"2918",8,"STANDING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.984465744444444
"2919",8,"STANDING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.979745872037037
"2920",8,"STANDING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.979135440925926
"2921",8,"STANDING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.969677435925926
"2922",8,"STANDING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.974200997592593
"2923",8,"STANDING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.972595487037037
"2924",8,"STANDING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.968055495925926
